fid,GID_0,COUNTRY,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,SIS_RegionName,ToSplit
2191,NIC,Nicaragua,NIC.8_1,Granada,NA,NA,Departamento,Department,NA,NI.GR,NI-GR,Nicaragua (mainland),NA
2192,NIC,Nicaragua,NIC.9_1,Jinotega,NA,NA,Departamento,Department,NA,NI.JI,NI-JI,Nicaragua (mainland),NA
2193,NIC,Nicaragua,NIC.10_1,Lago Nicaragua,NA,NA,Water body,Water body,NA,lake,NA,Nicaragua (mainland),NA
2194,NIC,Nicaragua,NIC.11_1,León,NA,NA,Departamento,Department,NA,NI.LE,NA,Nicaragua (mainland),NA
2195,NIC,Nicaragua,NIC.12_1,Madriz,NA,NA,Departamento,Department,NA,NI.MD,NI-MD,Nicaragua (mainland),NA
2196,NIC,Nicaragua,NIC.13_1,Managua,NA,NA,Departamento,Department,NA,NI.MN,NI-MN,Nicaragua (mainland),NA
2197,NIC,Nicaragua,NIC.14_1,Masaya,NA,NA,Departamento,Department,NA,NI.MS,NI-MS,Nicaragua (mainland),NA
2198,NIC,Nicaragua,NIC.15_1,Matagalpa,NA,NA,Departamento,Department,NA,NI.MT,NI-MT,Nicaragua (mainland),NA
2199,NIC,Nicaragua,NIC.16_1,Nueva Segovia,NA,NA,Departamento,Department,NA,NI.NS,NI-NS,Nicaragua (mainland),NA
2200,NIC,Nicaragua,NIC.17_1,Río San Juan,NA,NA,Departamento,Department,NA,NI.SJ,NA,Nicaragua (mainland),NA
2201,NIC,Nicaragua,NIC.18_1,Rivas,NA,NA,Departamento,Department,NA,NI.RI,NI-RI,Nicaragua (mainland),NA
2254,NZL,New Zealand,NZL.1_1,Auckland,NA,NA,Region,Region,2,NZ.AU,NZ-AUK,North Is.,NA
2255,NZL,New Zealand,NZL.2_1,Bay of Plenty,NA,NA,Region,Region,4,NZ.BP,NZ-BOP,North Is.,NA
2256,NZL,New Zealand,NZL.3_1,Canterbury,NA,NA,Region,Region,13,NZ.CA,NZ-CAN,South Is.,NA
2257,NZL,New Zealand,NZL.4_1,Chatham Islands,NA,NA,Region,Territory,99,NZ.CI,NA,Chatham Is.,NA
2258,NZL,New Zealand,NZL.5_1,Gisborne,NA,NA,Region,Region,5,NZ.GI,NZ-GIS,North Is.,NA
2259,NZL,New Zealand,NZL.6_1,Hawke's Bay,NA,NA,Region,Region,6,NZ.HB,NZ-HKB,North Is.,NA
2260,NZL,New Zealand,NZL.7_1,Manawatu-Wanganui,NA,NA,Region,Region,8,NZ.MW,NZ-MWT,North Is.,NA
2261,NZL,New Zealand,NZL.8_1,Marlborough,NA,NA,Region,Region,18,NZ.MA,NZ-MBH,South Is.,NA
2262,NZL,New Zealand,NZL.9_1,Nelson,NA,NA,Region,Region,17,NZ.NE,NZ-NSN,South Is.,NA
2263,NZL,New Zealand,NZL.10_1,Northern Islands,NA,NA,Group of islands,Group of islands,NA,NZ.01,NA,North Is.,NA
2264,NZL,New Zealand,NZL.11_1,Northland,NA,NA,Region,Region,1,NZ.NO,NZ-NTL,North Is.,NA
2265,NZL,New Zealand,NZL.12_1,Otago,NA,NA,Region,Region,14,NZ.OT,NZ-OTA,South Is.,NA
2266,NZL,New Zealand,NZL.13_1,Southern Islands,NA,NA,Group of islands,Group of islands,NA,NZ.02,NA,South Is.,1
2267,NZL,New Zealand,NZL.14_1,Southland,NA,NA,Region,Region,15,NZ.SO,NZ-STL,South Is.,NA
2268,NZL,New Zealand,NZL.15_1,Taranaki,NA,NA,Region,Region,7,NZ.TK,NZ-TKI,North Is.,NA
2269,NZL,New Zealand,NZL.16_1,Tasman,NA,NA,Region,Region,16,NZ.TS,NZ-TAS,South Is.,NA
2270,NZL,New Zealand,NZL.17_1,Waikato,NA,NA,Region,Region,3,NZ.WK,NZ-WKO,North Is.,NA
2271,NZL,New Zealand,NZL.18_1,Wellington,NA,NA,Region,Region,9,NZ.WG,NZ-WGN,North Is.,NA
2272,NZL,New Zealand,NZL.19_1,West Coast,NA,NA,Region,Region,12,NZ.WC,NZ-WTC,South Is.,NA
2428,PNG,Papua New Guinea,PNG.1_1,Bougainville,Northern Solomon Islands|North S,NA,Autonomous Region,Autonomous Region,NA,PG.NS,PG-NSB,North Solomons,NA
2429,PNG,Papua New Guinea,PNG.2_1,Central,NA,NA,Province,Province,NA,PG.CE,PG-CPM,Papua New Guinea (main island group),NA
2430,PNG,Papua New Guinea,PNG.3_1,Chimbu,Simbu,NA,Province,Province,NA,PG.CH,PG-CPK,Papua New Guinea (main island group),NA
2431,PNG,Papua New Guinea,PNG.4_1,East New Britain,Nova Bretanha Oriental|Nuova Bri,NA,Province,Province,NA,PG.EN,PG-EBR,Bismarck Archipelago,NA
2432,PNG,Papua New Guinea,PNG.5_1,East Sepik,NA,NA,Province,Province,NA,PG.ES,NA,Papua New Guinea (main island group),NA
2433,PNG,Papua New Guinea,PNG.6_1,Eastern Highlands,Planalto Oriental,NA,Province,Province,NA,PG.EH,PG-EHG,Papua New Guinea (main island group),NA
2434,PNG,Papua New Guinea,PNG.7_1,Enga,NA,NA,Province,Province,NA,PG.EG,PG-EPW,Papua New Guinea (main island group),NA
2435,PNG,Papua New Guinea,PNG.8_1,Gulf,NA,NA,Province,Province,NA,PG.GU,NA,Papua New Guinea (main island group),NA
2436,PNG,Papua New Guinea,PNG.9_1,Hela,NA,NA,Province,Province,NA,PG.HE,NA,Papua New Guinea (main island group),NA
2437,PNG,Papua New Guinea,PNG.10_1,Jiwaka,NA,NA,Province,Province,NA,PG.JI,NA,Papua New Guinea (main island group),NA
2438,PNG,Papua New Guinea,PNG.11_1,Madang,NA,NA,Province,Province,NA,PG.MD,PG-MPM,Papua New Guinea (main island group),NA
2439,PNG,Papua New Guinea,PNG.12_1,Manus,NA,NA,Province,Province,NA,PG.MN,PG-MRL,Bismarck Archipelago,NA
2440,PNG,Papua New Guinea,PNG.13_1,Milne Bay,NA,NA,Province,Province,NA,PG.MB,PG-MBA,Papua New Guinea (main island group),NA
2441,PNG,Papua New Guinea,PNG.14_1,Morobe,NA,NA,Province,Province,NA,PG.MR,PG-MPL,Papua New Guinea (main island group),NA
2442,PNG,Papua New Guinea,PNG.15_1,National Capital District,NCD,NA,District,District,NA,PG.NC,NA,Papua New Guinea (main island group),NA
2443,PNG,Papua New Guinea,PNG.16_1,New Ireland,Neuirland|Nouvelle-Irlande|Nova,NA,Province,Province,NA,PG.NI,PG-NIK,Bismarck Archipelago,NA
2444,PNG,Papua New Guinea,PNG.17_1,Oro,Northern,NA,Province,Province,NA,PG.NO,NA,Papua New Guinea (main island group),NA
2445,PNG,Papua New Guinea,PNG.18_1,Sandaun,West Sepik,NA,Province,Province,NA,PG.SA,NA,Papua New Guinea (main island group),NA
2446,PNG,Papua New Guinea,PNG.19_1,Southern Highlands,NA,NA,Province,Province,NA,PG.SL,PG-SHM,Papua New Guinea (main island group),NA
2447,PNG,Papua New Guinea,PNG.20_1,West New Britain,Nova Bretanha Ocidental|Nuova Br,NA,Province,Province,NA,PG.WN,PG-WBK,Bismarck Archipelago,NA
2448,PNG,Papua New Guinea,PNG.22_1,Western,Fly,NA,Province,Province,NA,PG.WE,PG-WPD,Papua New Guinea (main island group),NA
2449,PNG,Papua New Guinea,PNG.21_1,Western Highlands,Planalto Ocidental,NA,Province,Province,NA,PG.WL,PG-WHM,Papua New Guinea (main island group),NA
2466,PRI,Puerto Rico,PRI.1_1,Adjuntas,NA,NA,Municipio,Municipality,NA,PR.AJ,-,Puerto Rico (main island),NA
2467,PRI,Puerto Rico,PRI.2_1,Aguada,NA,NA,Municipio,Municipality,NA,PR.AD,-,Puerto Rico (main island),NA
2468,PRI,Puerto Rico,PRI.3_1,Aguadilla,NA,NA,Municipio,Municipality,NA,PR.AL,-,Puerto Rico (main island),NA
2469,PRI,Puerto Rico,PRI.4_1,Aguas Buenas,NA,NA,Municipio,Municipality,NA,PR.AB,-,Puerto Rico (main island),NA
2470,PRI,Puerto Rico,PRI.5_1,Aibonito,NA,NA,Municipio,Municipality,NA,PR.AI,-,Puerto Rico (main island),NA
2471,PRI,Puerto Rico,PRI.6_1,Añasco,NA,NA,Municipio,Municipality,NA,PR.AN,NA,Puerto Rico (main island),NA
2472,PRI,Puerto Rico,PRI.7_1,Arecibo,NA,NA,Municipio,Municipality,NA,PR.AC,-,Puerto Rico (main island),NA
2473,PRI,Puerto Rico,PRI.8_1,Arroyo,NA,NA,Municipio,Municipality,NA,PR.AR,-,Puerto Rico (main island),NA
2474,PRI,Puerto Rico,PRI.9_1,Barceloneta,NA,NA,Municipio,Municipality,NA,PR.BC,-,Puerto Rico (main island),NA
2475,PRI,Puerto Rico,PRI.10_1,Barranquitas,NA,NA,Municipio,Municipality,NA,PR.BQ,-,Puerto Rico (main island),NA
2476,PRI,Puerto Rico,PRI.11_1,Bayamón,NA,NA,Municipio,Municipality,NA,PR.BY,NA,Puerto Rico (main island),NA
2477,PRI,Puerto Rico,PRI.12_1,Cabo Rojo,NA,NA,Municipio,Municipality,NA,PR.CR,-,Puerto Rico (main island),NA
2478,PRI,Puerto Rico,PRI.13_1,Caguas,NA,NA,Municipio,Municipality,NA,PR.CG,-,Puerto Rico (main island),NA
2479,PRI,Puerto Rico,PRI.14_1,Camuy,NA,NA,Municipio,Municipality,NA,PR.CA,-,Puerto Rico (main island),NA
2480,PRI,Puerto Rico,PRI.15_1,Canóvanas,NA,NA,Municipio,Municipality,NA,PR.CV,NA,Puerto Rico (main island),NA
2481,PRI,Puerto Rico,PRI.16_1,Carolina,NA,NA,Municipio,Municipality,NA,PR.CN,-,Puerto Rico (main island),NA
2482,PRI,Puerto Rico,PRI.17_1,Cataño,NA,NA,Municipio,Municipality,NA,PR.CT,NA,Puerto Rico (main island),NA
2483,PRI,Puerto Rico,PRI.18_1,Cayey,NA,NA,Municipio,Municipality,NA,PR.CY,-,Puerto Rico (main island),NA
2484,PRI,Puerto Rico,PRI.19_1,Ceiba,NA,NA,Municipio,Municipality,NA,PR.CB,-,Puerto Rico (main island),NA
2485,PRI,Puerto Rico,PRI.20_1,Ciales,NA,NA,Municipio,Municipality,NA,PR.CL,-,Puerto Rico (main island),NA
2486,PRI,Puerto Rico,PRI.21_1,Cidra,NA,NA,Municipio,Municipality,NA,PR.CD,-,Puerto Rico (main island),NA
2487,PRI,Puerto Rico,PRI.22_1,Coamo,NA,NA,Municipio,Municipality,NA,PR.CO,-,Puerto Rico (main island),NA
2488,PRI,Puerto Rico,PRI.23_1,Comerío,NA,NA,Municipio,Municipality,NA,PR.CM,NA,Puerto Rico (main island),NA
2489,PRI,Puerto Rico,PRI.24_1,Corozal,NA,NA,Municipio,Municipality,NA,PR.CZ,-,Puerto Rico (main island),NA
2490,PRI,Puerto Rico,PRI.25_1,Culebra,NA,NA,Municipio,Municipality,NA,PR.CU,-,Puerto Rico (main island),NA
2491,PRI,Puerto Rico,PRI.26_1,Dorado,NA,NA,Municipio,Municipality,NA,PR.DO,-,Puerto Rico (main island),NA
2492,PRI,Puerto Rico,PRI.27_1,Fajardo,NA,NA,Municipio,Municipality,NA,PR.FJ,-,Puerto Rico (main island),NA
2493,PRI,Puerto Rico,PRI.28_1,Florida,NA,NA,Municipio,Municipality,NA,PR.FL,-,Puerto Rico (main island),NA
2494,PRI,Puerto Rico,PRI.29_1,Guánica,NA,NA,Municipio,Municipality,NA,PR.GC,NA,Puerto Rico (main island),NA
2495,PRI,Puerto Rico,PRI.30_1,Guayama,NA,NA,Municipio,Municipality,NA,PR.GM,-,Puerto Rico (main island),NA
2496,PRI,Puerto Rico,PRI.31_1,Guayanilla,NA,NA,Municipio,Municipality,NA,PR.GL,-,Puerto Rico (main island),NA
2497,PRI,Puerto Rico,PRI.32_1,Guaynabo,NA,NA,Municipio,Municipality,NA,PR.GB,-,Puerto Rico (main island),NA
2498,PRI,Puerto Rico,PRI.33_1,Gurabo,NA,NA,Municipio,Municipality,NA,PR.GR,-,Puerto Rico (main island),NA
2499,PRI,Puerto Rico,PRI.34_1,Hatillo,NA,NA,Municipio,Municipality,NA,PR.HA,-,Puerto Rico (main island),NA
2500,PRI,Puerto Rico,PRI.35_1,Hormigueros,NA,NA,Municipio,Municipality,NA,PR.HO,-,Puerto Rico (main island),NA
2501,PRI,Puerto Rico,PRI.36_1,Humacao,NA,NA,Municipio,Municipality,NA,PR.HU,-,Puerto Rico (main island),NA
2502,PRI,Puerto Rico,PRI.37_1,Isabela,NA,NA,Municipio,Municipality,NA,PR.IS,-,Puerto Rico (main island),NA
2503,PRI,Puerto Rico,PRI.38_1,Jayuya,NA,NA,Municipio,Municipality,NA,PR.JY,NA,Puerto Rico (main island),NA
2504,PRI,Puerto Rico,PRI.39_1,Juana Díaz,NA,NA,Municipio,Municipality,NA,PR.JD,NA,Puerto Rico (main island),NA
2505,PRI,Puerto Rico,PRI.40_1,Juncos,NA,NA,Municipio,Municipality,NA,PR.JC,NA,Puerto Rico (main island),NA
2506,PRI,Puerto Rico,PRI.41_1,Lajas,NA,NA,Municipio,Municipality,NA,PR.LJ,-,Puerto Rico (main island),NA
2507,PRI,Puerto Rico,PRI.42_1,Lares,NA,NA,Municipio,Municipality,NA,PR.LR,-,Puerto Rico (main island),NA
2508,PRI,Puerto Rico,PRI.43_1,Las Marías,NA,NA,Municipio,Municipality,NA,PR.LM,NA,Puerto Rico (main island),NA
2509,PRI,Puerto Rico,PRI.44_1,Las Piedras,NA,NA,Municipio,Municipality,NA,PR.LP,-,Puerto Rico (main island),NA
2510,PRI,Puerto Rico,PRI.45_1,Loíza,NA,NA,Municipio,Municipality,NA,PR.LZ,NA,Puerto Rico (main island),NA
2511,PRI,Puerto Rico,PRI.46_1,Luquillo,NA,NA,Municipio,Municipality,NA,PR.LQ,-,Puerto Rico (main island),NA
2512,PRI,Puerto Rico,PRI.47_1,Manatí,NA,NA,Municipio,Municipality,NA,PR.MT,NA,Puerto Rico (main island),NA
2513,PRI,Puerto Rico,PRI.48_1,Maricao,NA,NA,Municipio,Municipality,NA,PR.MR,NA,Puerto Rico (main island),NA
2514,PRI,Puerto Rico,PRI.49_1,Maunabo,NA,NA,Municipio,Municipality,NA,PR.MB,-,Puerto Rico (main island),NA
2515,PRI,Puerto Rico,PRI.50_1,Mayagüez,NA,NA,Municipio,Municipality,NA,PR.MG,NA,Puerto Rico (main island),NA
2516,PRI,Puerto Rico,PRI.51_1,Moca,NA,NA,Municipio,Municipality,NA,PR.MC,-,Puerto Rico (main island),NA
2517,PRI,Puerto Rico,PRI.52_1,Morovis,NA,NA,Municipio,Municipality,NA,PR.MV,-,Puerto Rico (main island),NA
2518,PRI,Puerto Rico,PRI.53_1,Naguabo,NA,NA,Municipio,Municipality,NA,PR.NG,-,Puerto Rico (main island),NA
2519,PRI,Puerto Rico,PRI.54_1,Naranjito,NA,NA,Municipio,Municipality,NA,PR.NR,-,Puerto Rico (main island),NA
2520,PRI,Puerto Rico,PRI.55_1,Orocovis,NA,NA,Municipio,Municipality,NA,PR.OR,NA,Puerto Rico (main island),NA
2521,PRI,Puerto Rico,PRI.56_1,Patillas,NA,NA,Municipio,Municipality,NA,PR.PT,-,Puerto Rico (main island),NA
2522,PRI,Puerto Rico,PRI.57_1,Peñuelas,NA,NA,Municipio,Municipality,NA,PR.PN,NA,Puerto Rico (main island),NA
2523,PRI,Puerto Rico,PRI.58_1,Ponce,NA,NA,Municipio,Municipality,NA,PR.PO,-,Puerto Rico (main island),NA
2524,PRI,Puerto Rico,PRI.59_1,Quebradillas,NA,NA,Municipio,Municipality,NA,PR.QB,-,Puerto Rico (main island),NA
2525,PRI,Puerto Rico,PRI.60_1,Rincón,NA,NA,Municipio,Municipality,NA,PR.RC,NA,Puerto Rico (main island),NA
2526,PRI,Puerto Rico,PRI.61_1,Río Grande,NA,NA,Municipio,Municipality,NA,PR.RG,NA,Puerto Rico (main island),NA
2527,PRI,Puerto Rico,PRI.62_1,Sabana Grande,NA,NA,Municipio,Municipality,NA,PR.SB,-,Puerto Rico (main island),NA
2528,PRI,Puerto Rico,PRI.63_1,Salinas,NA,NA,Municipio,Municipality,NA,PR.SA,-,Puerto Rico (main island),NA
2529,PRI,Puerto Rico,PRI.64_1,San Germán,NA,NA,Municipio,Municipality,NA,PR.SG,NA,Puerto Rico (main island),NA
2530,PRI,Puerto Rico,PRI.65_1,San Juan,NA,NA,Municipio|Senatorial District,Municipality,NA,PR.SJ,-,Puerto Rico (main island),NA
2531,PRI,Puerto Rico,PRI.66_1,San Lorenzo,NA,NA,Municipio,Municipality,NA,PR.SL,-,Puerto Rico (main island),NA
2532,PRI,Puerto Rico,PRI.67_1,San Sebastián,NA,NA,Municipio,Municipality,NA,PR.SS,NA,Puerto Rico (main island),NA
2533,PRI,Puerto Rico,PRI.68_1,Santa Isabel,NA,NA,Municipio,Municipality,NA,PR.SI,NA,Puerto Rico (main island),NA
2534,PRI,Puerto Rico,PRI.69_1,Toa Alta,NA,NA,Municipio,Municipality,NA,PR.TA,-,Puerto Rico (main island),NA
2535,PRI,Puerto Rico,PRI.70_1,Toa Baja,NA,NA,Municipio,Municipality,NA,PR.TB,-,Puerto Rico (main island),NA
2536,PRI,Puerto Rico,PRI.71_1,Trujillo Alto,NA,NA,Municipio,Municipality,NA,PR.TJ,-,Puerto Rico (main island),NA
2537,PRI,Puerto Rico,PRI.72_1,Utuado,NA,NA,Municipio,Municipality,NA,PR.UT,-,Puerto Rico (main island),NA
2538,PRI,Puerto Rico,PRI.73_1,Vega Alta,NA,NA,Municipio,Municipality,NA,PR.VA,-,Puerto Rico (main island),NA
2539,PRI,Puerto Rico,PRI.74_1,Vega Baja,NA,NA,Municipio,Municipality,NA,PR.VB,-,Puerto Rico (main island),NA
2540,PRI,Puerto Rico,PRI.75_1,Vieques,NA,NA,Municipio,Municipality,NA,PR.VQ,-,Puerto Rico (main island),NA
2541,PRI,Puerto Rico,PRI.76_1,Villalba,NA,NA,Municipio,Municipality,NA,PR.VL,-,Puerto Rico (main island),NA
2542,PRI,Puerto Rico,PRI.77_1,Yabucoa,NA,NA,Municipio,Municipality,NA,PR.YB,-,Puerto Rico (main island),NA
2543,PRI,Puerto Rico,PRI.78_1,Yauco,NA,NA,Municipio,Municipality,NA,PR.YU,-,Puerto Rico (main island),NA
2558,PRT,Portugal,PRT.1_1,Aveiro,NA,NA,Distrito,District,1,PT.AV,PT-01,Portugal (mainland),NA
2559,PRT,Portugal,PRT.2_1,Azores,Açores,NA,Regiões autônoma,'Autonomous Region',NA,PT.AC,NA,Azores,NA
2560,PRT,Portugal,PRT.3_1,Beja,NA,NA,Distrito,District,2,PT.BE,PT-02,Portugal (mainland),NA
2561,PRT,Portugal,PRT.4_1,Braga,NA,NA,Distrito,District,3,PT.BR,PT-03,Portugal (mainland),NA
2562,PRT,Portugal,PRT.5_1,Bragança,Braganza,NA,Distrito,District,4,PT.BA,NA,Portugal (mainland),NA
2563,PRT,Portugal,PRT.6_1,Castelo Branco,NA,NA,Distrito,District,5,PT.CB,PT-05,Portugal (mainland),NA
2564,PRT,Portugal,PRT.7_1,Coimbra,NA,NA,Distrito,District,6,PT.CO,PT-06,Portugal (mainland),NA
2565,PRT,Portugal,PRT.8_1,Évora,NA,NA,Distrito,District,NA,PT.EV,NA,Portugal (mainland),NA
2566,PRT,Portugal,PRT.9_1,Faro,NA,NA,Distrito,District,8,PT.FA,PT-08,Portugal (mainland),NA
2567,PRT,Portugal,PRT.10_1,Guarda,NA,NA,Distrito,District,9,PT.GU,PT-09,Portugal (mainland),NA
2568,PRT,Portugal,PRT.11_1,Leiria,NA,NA,Distrito,District,NA,PT.LE,PT-10,Portugal (mainland),NA
2569,PRT,Portugal,PRT.12_1,Lisboa,Lisbon|Lisbona|Lisbonne|Lissabon,NA,Distrito,District,NA,PT.LI,PT-11,Portugal (mainland),NA
2570,PRT,Portugal,PRT.13_1,Madeira,NA,NA,Regiões autônoma,'Autonomous Region',NA,NA,NA,Madeira,1
2571,PRT,Portugal,PRT.14_1,Portalegre,NA,NA,Distrito,District,NA,PT.PA,PT-12,Portugal (mainland),NA
2572,PRT,Portugal,PRT.15_1,Porto,Oporto,NA,Distrito,District,NA,PT.PO,PT-13,Portugal (mainland),NA
2573,PRT,Portugal,PRT.16_1,Santarém,NA,NA,Distrito,District,NA,PT.SA,NA,Portugal (mainland),NA
2574,PRT,Portugal,PRT.17_1,Setúbal,NA,NA,Distrito,District,NA,PT.SE,NA,Portugal (mainland),NA
2575,PRT,Portugal,PRT.18_1,Viana do Castelo,Vianna do Castello,NA,Distrito,District,NA,PT.VC,PT-16,Portugal (mainland),NA
2576,PRT,Portugal,PRT.19_1,Vila Real,Villa Real,NA,Distrito,District,NA,PT.VR,PT-17,Portugal (mainland),NA
2577,PRT,Portugal,PRT.20_1,Viseu,Vizeu,NA,Distrito,District,NA,PT.VI,PT-18,Portugal (mainland),NA
2598,PYF,French Polynesia,PYF.1_1,Îles Australes,Tuha'a Pae|Austral Islands|Archi,NA,Subdivisions administratives,Administrative subdivisions,NA,PF.TI,NA,Tubuai Is.,NA
2599,PYF,French Polynesia,PYF.2_1,Îles du Vent,Windward Islands,NA,Subdivisions administratives,Administrative subdivisions,NA,PF.WI,NA,Society Is.,NA
2600,PYF,French Polynesia,PYF.3_1,Îles Marquises,Marquises|Marquesas Islands,NA,Subdivisions administratives,Administrative subdivisions,NA,PF.MI,NA,Marquesas,NA
2601,PYF,French Polynesia,PYF.4_1,Îles Sous-le-Vent,Leeward Islands,NA,Subdivisions administratives,Administrative subdivisions,NA,PF.LI,NA,Society Is.,NA
2602,PYF,French Polynesia,PYF.5_1,Îles Tuamotu-Gambier,Tuāmotu-Gambier|Archipels des Tu,NA,Subdivisions administratives,Administrative subdivisions,NA,PF.TG,NA,Tuamotu,NA
2656,RUS,Russia,RUS.1_1,Adygey,Adygea|Adygeya|Adygheya|Republic,Республика Адыгея,Respublika,Republic,NA,RU.AD,NA,European Russia,NA
2657,RUS,Russia,RUS.2_1,Altay,Altayskiy Kray,Алтайский край,Kray,Territory,NA,RU.AL,NA,Eastern Asian Russia,NA
2658,RUS,Russia,RUS.3_1,Amur,Amurskaya Oblast,Амурская область,Oblast,Region,NA,RU.AM,NA,Central Asian Russia,NA
2659,RUS,Russia,RUS.4_1,Arkhangel'sk,Arcangelo|Archangel|Archangelsk|,Архангельская область,Oblast,Region,NA,RU.AR,NA,European Russia,NA
2660,RUS,Russia,RUS.5_1,Astrakhan',Astrachan|Astrakhanskaya Oblast,Астраханская область,Oblast,Region,NA,RU.AS,NA,European Russia,NA
2661,RUS,Russia,RUS.6_1,Bashkortostan,Bashkir|Bashkiriya|Bashkirskaya,Республика Башкортостан,Respublika,Republic,NA,RU.BK,NA,European Russia,NA
2662,RUS,Russia,RUS.7_1,Belgorod,Belgorodskaya Oblast,Белгородская область,Oblast,Region,NA,RU.BL,NA,European Russia,NA
2663,RUS,Russia,RUS.8_1,Bryansk,Bryanskaya Oblast,Брянская область,Oblast,Region,NA,RU.BR,NA,European Russia,NA
2664,RUS,Russia,RUS.9_1,Buryat,Buryatiya|Buryat-Mongol A.S.S.R.,Республика Бурятия,Respublika,Republic,NA,RU.BU,NA,Central Asian Russia,NA
2665,RUS,Russia,RUS.10_1,Chechnya,Cecenia|Chechenia|Chechênia|Tche,Республика Чечено-Ингушская,Respublika,Republic,NA,RU.CN,NA,European Russia,NA
2666,RUS,Russia,RUS.11_1,Chelyabinsk,Chelyabinskaya Oblast,Челябинская область,Oblast,Region,NA,RU.CL,NA,European Russia,NA
2667,RUS,Russia,RUS.12_1,Chukot,Chukotka|Chukotskiy Aok,Чукотский АОк,Avtonomnyy Okrug,Autonomous Province,7001,RU.CK,NA,Central Asian Russia,NA
2668,RUS,Russia,RUS.13_1,Chuvash,Chuvashskaya A.S.S.R.|Chuvashska,Чувашская Республика,Respublika,Republic,NA,RU.CV,NA,European Russia,NA
2669,RUS,Russia,RUS.14_1,City of St. Petersburg,Sankt-Peterburg gorsovet,Санкт-Петербург (горсовет),Gorsovet,City,601,RU.SP,NA,European Russia,NA
2670,RUS,Russia,RUS.15_1,Dagestan,Dagestanskaya A.S.S.R.|Daghestan,Республика Дагестан,Respublika,Republic,NA,RU.DA,NA,European Russia,NA
2671,RUS,Russia,RUS.16_1,Gorno-Altay,Gorno-Altayskaya A.Obl.|Respubli,Республика Алтай,Respublika,Republic,NA,RU.GA,NA,Eastern Asian Russia,NA
2672,RUS,Russia,RUS.17_1,Ingush,Ingouchie|Inguchétia|Inguschetie,Респу́блика Ингуше́тия,Respublika,Republic,4201,RU.IN,NA,European Russia,NA
2673,RUS,Russia,RUS.18_1,Irkutsk,Irkutskaya Oblast,Иркутская область,Oblast,Region,NA,RU.IK,NA,Central Asian Russia,NA
2674,RUS,Russia,RUS.19_1,Ivanovo,Ivanovskaya Oblast,Ивановская область,Oblast,Region,NA,RU.IV,NA,European Russia,NA
2675,RUS,Russia,RUS.20_1,Kabardin-Balkar,Kabardin A.S.S.R.|Kabardino-Balk,Кабардино-Балкарская Республика,Respublika,Republic,NA,RU.KB,NA,European Russia,NA
2676,RUS,Russia,RUS.21_1,Kaliningrad,Kaliningradskaya Oblast,Калининградская область,Oblast,Region,NA,RU.KN,NA,European Russia,NA
2677,RUS,Russia,RUS.22_1,Kalmyk,Kalmykiya|Khalmg Tangch|Republic,Республика Калмыкия,Respublika,Republic,NA,RU.KL,NA,European Russia,NA
2678,RUS,Russia,RUS.23_1,Kaluga,Kaluzhskaya Oblast,Калужская область,Oblast,Region,NA,RU.KG,NA,European Russia,NA
2679,RUS,Russia,RUS.24_1,Kamchatka,Kamçatka|Kamchatskaya Kray,Камчатская край,Kray,Territory,NA,RU.KQ,NA,Central Asian Russia,NA
2680,RUS,Russia,RUS.25_1,Karachay-Cherkess,Karaçay-Çerkes|Karachay-Cherkess,Карачаево-Черкессия Республика,Respublika,Republic,NA,RU.KC,NA,European Russia,NA
2681,RUS,Russia,RUS.26_1,Karelia,Karelian A.S.S.R.|Karelo-Finnish,Республика Карелия,Respublika,Republic,NA,RU.KI,NA,European Russia,NA
2682,RUS,Russia,RUS.27_1,Kemerovo,Kemerovskaya Oblast,Кемеровская область,Oblast,Region,NA,RU.KE,NA,Eastern Asian Russia,NA
2683,RUS,Russia,RUS.28_1,Khabarovsk,Khabarovskiy Kray,Хабаровский край,Kray,Territory,NA,RU.KH,NA,Central Asian Russia,NA
2684,RUS,Russia,RUS.29_1,Khakass,Khakassiya|Republic of Khakasia|,Республика Хакасия,Respublika,Republic,NA,RU.KK,NA,Eastern Asian Russia,NA
2685,RUS,Russia,RUS.30_1,Khanty-Mansiy,Khanty-Mansiysk|Khanty-Mansiyski,Ханты-Мансийский АОк,Avtonomnyy Okrug,Autonomous Province,NA,RU.KM,NA,Eastern Asian Russia,NA
2686,RUS,Russia,RUS.31_1,Kirov,Vyatka|Vyatskaya G.|Kirovskaya O,Кировская область,Oblast,Region,NA,RU.KV,NA,European Russia,NA
2687,RUS,Russia,RUS.32_1,Komi,Komi A.S.S.R.|Republic of Komi|R,Республика Коми,Respublika,Republic,NA,RU.KO,NA,European Russia,NA
2688,RUS,Russia,RUS.33_1,Kostroma,Kostromskaya Oblast,Костромская область,Oblast,Region,NA,RU.KT,NA,European Russia,NA
2689,RUS,Russia,RUS.34_1,Krasnodar,Cossacks of the Black Sea|Kuban|,Краснодарский край,Kray,Territory,NA,RU.KD,NA,European Russia,NA
2690,RUS,Russia,RUS.35_1,Krasnoyarsk,Krasnoyarskiy Kray|Yeniseisk|Yen,Красноярский край,Kray,Territory,6209,RU.KX,NA,Central Asian Russia,NA
